Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - Unu motors,https://www.crunchbase.com/funding_round/unu-series-b--d7d7b1d7,Unu motors,https://www.crunchbase.com/organization/unu,Series B,"Berlin, Berlin, Germany, Europe",18000000,EUR,21541407,2021-02-04,Early Stage Venture,,,,Yes,"Unu offers a battery-powered, smart electric scooter that enables individuals to commute through an urban environment.","Electric Vehicle, Hardware, Last Mile Transportation, Mobile, Transportation",,https://unumotors.com/,$1B to $10B,43282883,USD,43282883,Early Stage Venture,7,,"Capnamic Ventures, IRIS, Ponooc",3,3,"160,791"
Series A - SIDES,https://www.crunchbase.com/funding_round/simplydelivery-series-a--9ad9ec90,SIDES,https://www.crunchbase.com/organization/simplydelivery,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11863649,2021-07-12,Early Stage Venture,,,,Yes,"SIDES is a Berlin-based startup that provides cloud software for restaurant chains, ghost kitchens or individual businesses.","Cloud Computing, Software",,https://www.get-sides.de/,Less than $1M,10000000,EUR,11863649,Early Stage Venture,1,Cusp Capital,"Cusp Capital, Fortino Capital",2,1,"146,921"
Seed Round - Audvice,https://www.crunchbase.com/funding_round/audvice-seed--1d7c22b3,Audvice,https://www.crunchbase.com/organization/audvice,Seed,"Puch Bei Hallein, Salzburg, Austria, Europe",,,,2021-12-20,Seed,,,,Yes,Audvice unlocks the power of voice at work to help companies inform and educate their employees more effectively.,"Corporate Training, E-Learning, Enterprise Software, SaaS, Software","Women Founded, Women Led",https://www.audvice.com,Less than $1M,,,,Seed,2,Cusp Capital,"CapitalT, Cusp Capital, Tiny VC",3,,"161,501"
Seed Round - 35up,https://www.crunchbase.com/funding_round/35up-seed--99246cda,35up,https://www.crunchbase.com/organization/35up,Seed,"Berlin, Berlin, Germany, Europe",3300000,USD,3300000,2021-03-09,Seed,,,,Yes,Bringing Embedded Cross-Selling into every online checkout.,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Internet, Machine Learning, SaaS, Software",,https://35up.com,$100M to $500M,8300000,USD,8300000,Early Stage Venture,2,DvH Ventures,"coparion, DvH Ventures",2,3,"148,064"
Venture Round - Delft Circuits,https://www.crunchbase.com/funding_round/delft-circuits-series-unknown--1b23f6ba,Delft Circuits,https://www.crunchbase.com/organization/delft-circuits,Venture - Series Unknown,"Delft, Zuid-Holland, The Netherlands, Europe",,,,2021-04-14,,,,,Yes,"Delft Circuits is a manufacturer of quantum hardware. With Cri/oFlex®, they introduce a massively scalable i/o solution for quantum.","Manufacturing, Nanotechnology, Quantum Computing",,https://www.delft-circuits.com,,6300000,EUR,6739893,Early Stage Venture,2,,"HTGF | High-Tech Gruenderfonds, QuVest Capital, Scholt Group",3,,"166,341"
Series A - Filestage,https://www.crunchbase.com/funding_round/filestage-series-a--90467beb,Filestage,https://www.crunchbase.com/organization/filestage,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2800000,EUR,3418424,2021-01-12,Early Stage Venture,,,,Yes,"Filestage is a software that helps creative teams to manage reviews and approvals of videos, audio files, designs and documents","Collaboration, Creative Agency, File Sharing, Film Production, Freelance, SaaS, Software",,http://www.filestage.io,$1M to $10M,2800000,EUR,3418424,Early Stage Venture,2,Newion,"HTGF | High-Tech Gruenderfonds, Newion, seed + speed Ventures",3,3,"148,985"
Seed Round - FinMarie,https://www.crunchbase.com/funding_round/finmarie-seed--df0a29c3,FinMarie,https://www.crunchbase.com/organization/finmarie,Seed,"Berlin, Berlin, Germany, Europe",1400000,EUR,1618331,2021-10-07,Seed,,,,Yes,FinMarie is Europe's first financial platform by and for women.,"Finance, Financial Services, FinTech, Wealth Management","Women Founded, Women Led",https://www.finmarie.com/,$1B to $10B,1400000,EUR,1618331,Seed,2,HTGF | High-Tech Gruenderfonds,"HTGF | High-Tech Gruenderfonds, Wallstreet Online",2,1,"92,593"
Venture Round - Plan4 Software,https://www.crunchbase.com/funding_round/plan4-software-gmbh-series-unknown--2f96ad32,Plan4 Software,https://www.crunchbase.com/organization/plan4-software-gmbh,Venture - Series Unknown,"Freiburg, Baden-Wurttemberg, Germany, Europe",,,,2021-05-03,,,,,Yes,Plan4 Software is a software company.,"Architecture, Software",,https://plan4software.de/,$1M to $10M,4000000,EUR,4390042,,2,,"BitStone Capital, Sprengnetter",2,,"171,014"
Series A - StudySmarter,https://www.crunchbase.com/funding_round/studysmarter-series-a--bb5271ff,StudySmarter,https://www.crunchbase.com/organization/studysmarter,Series A,"München, Bayern, Germany, Europe",31000000,USD,31000000,2021-05-05,Early Stage Venture,,,,Yes,StudySmarter is an EdTech company that develops an intelligent and content-agnostic platform for lifelong learning.,"Artificial Intelligence (AI), EdTech, Education",,https://www.studysmarter.de,$1M to $10M,64200000,USD,64200000,Early Stage Venture,5,"Goodwater Capital, Owl Ventures","DvH Ventures, Goodwater Capital, Lars Fjeldsoe-Nielsen, Left Lane Capital, Owl Ventures",5,4,"171,133"
Seed Round - Swaarm,https://www.crunchbase.com/funding_round/swaarm-seed--75a46185,Swaarm,https://www.crunchbase.com/organization/swaarm,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-06-24,Seed,,,,Yes,SaaS Performance Marketing Tracking Platform,"Affiliate Marketing, Digital Marketing, Marketing, Marketing Automation, SaaS, Software",,https://swaarm.com/,Less than $1M,800000,EUR,931344,Seed,3,,STS Ventures,1,,"171,323"
Venture Round - Computomics,https://www.crunchbase.com/funding_round/computomics-gmbh-series-unknown--915080f9,Computomics,https://www.crunchbase.com/organization/computomics-gmbh,Venture - Series Unknown,"Tübingen, Baden-Wurttemberg, Germany, Europe",,,,2021-10-14,,,,,Yes,Computomics applies AI to bioinformatics data to enable rapid understanding of genomics and drive advanced agriculture solutions.,Biotechnology,,http://www.computomics.com,$1M to $10M,2497812,EUR,2749101,,5,"Amathaon Capital, BASF Venture Capital","Amathaon Capital, BASF Venture Capital, European Innovation Council, HTGF | High-Tech Gruenderfonds, MBG Baden Wuerttemberg",5,2,"144,231"
Series A - ActiTrexx GmbH,https://www.crunchbase.com/funding_round/actitrexx-gmbh-series-a--a02be58f,ActiTrexx GmbH,https://www.crunchbase.com/organization/actitrexx-gmbh,Series A,"Mainz, Rheinland-Pfalz, Germany, Europe",3500000,EUR,4229766,2021-03-02,Early Stage Venture,,,,Yes,ActiTrexx GmbH is a stem cell transplantation center that offers curative and cellular therapies.,Biotechnology,,https://www.actitrexx.de/,$1M to $10M,3500000,EUR,4229766,Early Stage Venture,1,LBBW VC,"HTGF | High-Tech Gruenderfonds, Investitions- und Strukturbank Rheinland-Pfalz, LBBW VC, MediVentures",4,,"130,557"
Seed Round - Mitigant,https://www.crunchbase.com/funding_round/mitigant-seed--b025025a,Mitigant,https://www.crunchbase.com/organization/mitigant,Seed,"Potsdam, Brandenburg, Germany, Europe",,,,2021-12-14,Seed,,,,Yes,"Mitigant provides a Cloud-Native Security Platform that integrates Cloud Attack Emulation, Cloud & Kubernetes Security Posture Management.","Artificial Intelligence (AI), Cloud Computing, Cloud Management, Cloud Security, Cyber Security, Generative AI",,https://mitigant.io/,Less than $1M,,,,Seed,1,,"adesso ventures, Brandenburg Kapital, HTGF | High-Tech Gruenderfonds",3,,"126,739"
Seed Round - Nebula Biocides,https://www.crunchbase.com/funding_round/nebula-biocides-seed--72f1a875,Nebula Biocides,https://www.crunchbase.com/organization/nebula-biocides,Seed,"Greifswald, Mecklenburg-Vorpommern, Germany, Europe",1600000,EUR,1837743,2021-11-10,Seed,,,,Yes,Nebula Biocides develops application-oriented disinfection solutions that kill persistent bacterial spores and viruses.,"Biotechnology, Health Care",,http://www.nebula-biocides.de/,$1M to $10M,1600000,EUR,1837743,Seed,1,HTGF | High-Tech Gruenderfonds,"HTGF | High-Tech Gruenderfonds, Mittelständische Beteiligungsgesellschaft Mecklenburg-Vorpommern",2,1,"94,579"
Seed Round - AWAKE Mobility,https://www.crunchbase.com/funding_round/awake-mobility-seed--eb1dbe78,AWAKE Mobility,https://www.crunchbase.com/organization/awake-mobility,Seed,"Munich, Bayern, Germany, Europe",,,,2021-04-12,Seed,,,,Yes,"AWAKE Mobility is a Data Science Startup, that supports bus operators with digital transformation.","Machine Learning, Railroad, Transportation",,https://www.awakemobility.de,$1M to $10M,4000000,EUR,4051761,Seed,2,,"HTGF | High-Tech Gruenderfonds, Synapse Partners, Vireo Ventures, Virgo Ventures",4,,"129,027"
Seed Round - SKY ENGINE AI,https://www.crunchbase.com/funding_round/sky-engine-seed--54380d2e,SKY ENGINE AI,https://www.crunchbase.com/organization/sky-engine,Seed,"London, England, United Kingdom, Europe",1200000,USD,1200000,2021-01-01,Seed,,,,Yes,SKY ENGINE AI is a Synthetic Data Cloud for Vision AI,"Artificial Intelligence (AI), Computer Vision, Developer Tools, Enterprise Software, Machine Learning, Robotics, Software, Virtual Reality",,https://www.skyengine.ai,$1B to $10B,9047066,USD,9047066,Early Stage Venture,4,Movens Capital,"HTGF | High-Tech Gruenderfonds, Movens Capital",2,2,"95,415"
Series A - Smino,https://www.crunchbase.com/funding_round/smino-series-a--73269dc2,Smino,https://www.crunchbase.com/organization/smino,Series A,"Rapperswil, Zurich, Switzerland, Europe",3100000,CHF,3323987,2021-09-30,Early Stage Venture,,,,Yes,Smino is a cloud platform for the construction industry that provides all the necessary tools for workflows and successful collaboration.,"Construction, Mobile Apps, Real Estate, SaaS, Software",,https://smino.com/,,3100000,CHF,3323987,Private Equity,4,BitStone Capital,"Axept, BitStone Capital, ConReal, Constructive Venture Fund, EquityPitcher Ventures, Serpentine Ventures, Session.vc, Swiss Startup Capital",8,1,"95,439"
Seed Round - Emax digital,https://www.crunchbase.com/funding_round/emax-digital-seed--3e725de4,Emax digital,https://www.crunchbase.com/organization/emax-digital,Seed,"München, Bayern, Germany, Europe",,,,2021-06-17,Seed,,,,Yes,Emax digital is a powerful analytics hub and API to audit product portfolios,Analytics,,https://www.emax-digital.com/en/home,$1M to $10M,,,,Seed,1,,"Bayern Kapital, Dirk Freytag, HTGF | High-Tech Gruenderfonds",3,,"143,219"
Series A - everstox,https://www.crunchbase.com/funding_round/everstox-series-a--95f4a45e,everstox,https://www.crunchbase.com/organization/everstox,Series A,"Munich, Bayern, Germany, Europe",20000000,EUR,22418458,2021-11-25,Early Stage Venture,,,,Yes,"Europe’s most powerful logistics solution: Store, fulfill and ship across one network – united by one technology to grow beyond.","Logistics, Software, Warehousing",,https://www.everstox.com,$10M to $50M,23000000,EUR,25973908,Early Stage Venture,3,Acton Capital,"Acton Capital, Capnamic Ventures, Flash Ventures, Global Founders Capital",4,1,"123,027"
Seed Round - SideCaps,https://www.crunchbase.com/funding_round/sidecaps-seed--3d43272e,SideCaps,https://www.crunchbase.com/organization/sidecaps,Seed,"Hamburg, Hamburg, Germany, Europe",1800000,EUR,2101861,2021-08-19,Seed,,,,Yes,SideCaps involves bundling the liquidity and content of small caps on a block trading platform for private and institutional investors.,Financial Services,,https://sidecaps.com/,,1800000,EUR,2101861,Seed,1,,"HTGF | High-Tech Gruenderfonds, Innovationsstarter Fonds",2,,"103,426"
Series B - Humanoo,https://www.crunchbase.com/funding_round/humanoo-series-b--6dcdfbd3,Humanoo,https://www.crunchbase.com/organization/humanoo,Series B,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2021-08-13,Early Stage Venture,,,,Yes,Europe's biggest automated corporate wellness solution for productive teams & healthy people,"Apps, Fitness, Health Care, Human Resources, Personal Health, Software, Wellness",,http://www.humanoo.com/,$1M to $10M,18577261,USD,18577261,Early Stage Venture,4,"Redstone.VC, SwissHealth Ventures","Creathor Ventures, DvH Ventures, Helsana HealthInvest, Redstone.VC, SwissHealth Ventures, Verve Ventures",6,,"138,247"
Seed Round - Operaize,https://www.crunchbase.com/funding_round/operaize-seed--1bb371b9,Operaize,https://www.crunchbase.com/organization/operaize,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1705177,2021-11-18,Seed,,,,Yes,Operaize offers cognitive operations for manufacturers through the next generation AI-powered production planning & scheduling solution.,"Artificial Intelligence (AI), Industrial Automation, Machine Learning, Software",,https://operaize.com/,$1M to $10M,1500000,EUR,1705177,Seed,1,,"FTTF, HTGF | High-Tech Gruenderfonds, NRW.BANK",3,,"109,078"
Seed Round - HighLine Technology,https://www.crunchbase.com/funding_round/highline-technology-seed--8d0216f0,HighLine Technology,https://www.crunchbase.com/organization/highline-technology,Seed,"Freiburg, Baden-Wurttemberg, Germany, Europe",1200000,EUR,1437732,2021-03-11,Seed,,,,Yes,HighLine Technology develops and commercializes highly efficient dispensing technology.,"Information Technology, Machinery Manufacturing",,https://highline-technology.com/,$1M to $10M,3700000,EUR,4052155,Seed,2,,"European Innovation Council, FTTF, HTGF | High-Tech Gruenderfonds",3,,"117,448"
Seed Round - Newsenselab (M-sense),https://www.crunchbase.com/funding_round/m-sense-seed--35f93ecb,Newsenselab (M-sense),https://www.crunchbase.com/organization/m-sense,Seed,"Berlin, Berlin, Germany, Europe",375000,EUR,422894,2021-12-20,Seed,,,,Yes,M-sense is a certified medical app to combat migraines and headache,"Apps, Health Care, mHealth, Therapeutics",,https://www.m-sense.de/,,1575000,EUR,1752795,Seed,4,"IBB Ventures, MedTech Entrepreneurs (MTE), Noaber","HTGF | High-Tech Gruenderfonds, IBB Ventures, MedTech Entrepreneurs (MTE), Noaber",4,1,"117,821"
Seed Round - circuly,https://www.crunchbase.com/funding_round/circuly-seed--a8988ad6,circuly,https://www.crunchbase.com/organization/circuly,Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",1300000,EUR,1541605,2021-06-30,Seed,,,,Yes,Circuly helps companies to launch and scale rental business for physical goods.,"E-Commerce, Internet, Software",,https://www.circuly.io/,Less than $1M,1300000,EUR,1541605,Seed,2,neoteq ventures,"neoteq ventures, Technologiefonds OWL, Venista Ventures",3,1,"159,075"
Series A - ACCURE Battery Intelligence,https://www.crunchbase.com/funding_round/accure-battery-intelligence-series-a--ffd19a42,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",8000000,USD,8000000,2021-09-08,Early Stage Venture,,,,Yes,ACCURE is an AI-powered battery analytics company.,"Analytics, Artificial Intelligence (AI), Battery, Energy, Energy Storage, Machine Learning, Predictive Analytics, Renewable Energy, Software",,https://accure.net,$500M to $1B,34494830,USD,34494830,Early Stage Venture,4,Blue Bear Capital,"42CAP, Blue Bear Capital, Capnamic Ventures",3,3,"162,850"
Series D - DRACOON GmbH,https://www.crunchbase.com/funding_round/dracoon-series-d--fdeabade,DRACOON GmbH,https://www.crunchbase.com/organization/dracoon,Series D,"Regensburg, Bayern, Germany, Europe",5000000,EUR,5906451,2021-03-24,Late Stage Venture,,,,Yes,"DRACOON gives the world back sovereignty over its data by storing, managing and sharing data digitally, securely and GDPR-compliant.","Data Governance, Enterprise Software, Security, Software",,https://www.dracoon.com,$10M to $50M,9250000,EUR,10685776,M&A,6,Round2 Capital Partners,"BayBG Venture Capital, HTGF | High-Tech Gruenderfonds, Round2 Capital Partners, WENVEST Capital",4,4,"189,867"
Venture Round - Adtriba,https://www.crunchbase.com/funding_round/adtriba-series-unknown--6ebcc4a4,Adtriba,https://www.crunchbase.com/organization/adtriba,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",4000000,EUR,4749562,2021-04-06,,,,,Yes,"Adtriba is a simple, cross-channel digital marketing management platform based on data-driven attribution modelling.","Analytics, Artificial Intelligence (AI), Digital Marketing, Machine Learning, SaaS, Software",,https://www.adtriba.com/,$1M to $10M,4650000,EUR,5472369,M&A,3,"HTGF | High-Tech Gruenderfonds, Innovationsstarter Fonds","Aschendorff NEXT, Carsten Maschmeyer, HTGF | High-Tech Gruenderfonds, Innovationsstarter Fonds, Jens Schumann, seed + speed Ventures",6,,"186,316"
Seed Round - Etvas,https://www.crunchbase.com/funding_round/etvas-seed--d797e9f0,Etvas,https://www.crunchbase.com/organization/etvas,Seed,"Hamburg, Hamburg, Germany, Europe",1000000,EUR,1215102,2021-02-23,Seed,3000000,EUR,3645307,Yes,Etvas is a digital marketplace for value-added services.,"Banking, FinTech, Insurance, InsurTech, Marketplace, Mobile, SaaS, Software, Trading Platform, Travel",,https://www.etvas.com/en-us/homepage,$1M to $10M,2150000,EUR,2408110,M&A,4,HTGF | High-Tech Gruenderfonds,"Die Sparkasse Bremen, HTGF | High-Tech Gruenderfonds, Neosfer, Plug and Play",4,,"186,093"
Series A - Emergence Therapeutics,https://www.crunchbase.com/funding_round/emergence-therapeutics-series-a--4691b7d3,Emergence Therapeutics,https://www.crunchbase.com/organization/emergence-therapeutics,Series A,"Duisburg, Nordrhein-Westfalen, Germany, Europe",87000000,EUR,98075135,2021-12-07,Early Stage Venture,,,,Yes,Emergence is a biopharmaceutical company working on novel ADC immunotherapies for cancers with a high unmet need.,"Biotechnology, Fitness, Health Care, Wellness",,https://emergencetx.com/,$1M to $10M,87000000,EUR,98075135,M&A,1,Pontifax,"Bpifrance, Gruenderfonds Ruhr, Hadean Ventures, HTGF | High-Tech Gruenderfonds, Kurma Partners, NRW.BANK, OrbiMed, Pontifax, RA Capital Management, Surveyor Capital",10,9,"186,725"
Seed Round - Veertly,https://www.crunchbase.com/funding_round/veertly-seed--204c555a,Veertly,https://www.crunchbase.com/organization/veertly,Seed,"Rolle, Geneve, Switzerland, Europe",1900000,EUR,2205804,2021-10-25,Seed,,,,Yes,Veertly provides a modular all-in-one platform that satisfies all your needs for digital collaboration.,"Event Management, Software",,https://www.veertly.com/,$1M to $10M,1900000,EUR,2205804,M&A,1,,"coparion, Hartmut Carl, Peter Kessel, Ronald Strässler, Sebastian Amme, SICTIC, Stephan Thalmann",7,,"187,095"
Seed Round - Avelios Medical,https://www.crunchbase.com/funding_round/veios-medical-seed--871b893a,Avelios Medical,https://www.crunchbase.com/organization/veios-medical,Seed,"Munich, Bayern, Germany, Europe",2000000,EUR,2316013,2021-11-02,Seed,,,,Yes,Avelios Medical provides a modular hospital platform that digitizes and optimizes processes in hospitals.,"Health Care, Information Technology, Medical, Software",,https://avelios.com,,32000000,EUR,33512848,Early Stage Venture,2,"HTGF | High-Tech Gruenderfonds, Revent","HTGF | High-Tech Gruenderfonds, Revent",2,1,"193,666"
Series A - 3YOURMIND,https://www.crunchbase.com/funding_round/3yourmind-gmbh-series-a--05b7fcd9,3YOURMIND,https://www.crunchbase.com/organization/3yourmind-gmbh,Series A,"Berlin, Berlin, Germany, Europe",6900000,USD,6900000,2021-04-22,Early Stage Venture,,,,Yes,"Automation software to manage additive manufacturing part selection, ordering and production workflows for Industry 4.0.","3D Printing, 3D Technology, Enterprise Software, Industrial Manufacturing, Manufacturing, Software",,http://www.3yourmind.com,Less than $1M,27359690,USD,27359690,Early Stage Venture,6,,"AM Ventures, coparion, EnBW New Ventures, Landesbank Baden Wurttemberg, LBBW VC, Saudi Aramco Energy Ventures, TRUMPF Venture, UVC Partners, Verve Ventures",9,1,"197,050"
Seed Round - MAGNOTHERM,https://www.crunchbase.com/funding_round/magnotherm-solutions-seed--68162b28,MAGNOTHERM,https://www.crunchbase.com/organization/magnotherm-solutions,Seed,"Darmstadt, Hessen, Germany, Europe",600000,EUR,722922,2021-03-01,Seed,,,,Yes,Next Generation Cooling,"3D Printing, Advanced Materials, Chemical Engineering, Data Center, Food and Beverage, Heating, Ventilation, and Air Conditioning (HVAC), Mechanical Engineering, Simulation",,https://www.magnotherm.com/,$1M to $10M,11340000,EUR,12668247,Seed,9,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,,"203,045"
Seed Round - SCALARA,https://www.crunchbase.com/funding_round/scalara-seed--1b128277,SCALARA,https://www.crunchbase.com/organization/scalara,Seed,"Brühl, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-05,Seed,,,,Yes,SaaS for property managers,"Developer Platform, Enterprise Software, Transaction Processing",,https://www.scalara.de/,$1M to $10M,,,,Seed,1,neoteq ventures,neoteq ventures,1,,"212,071"
Series B - Grover,https://www.crunchbase.com/funding_round/grover-series-b--3afe1c98,Grover,https://www.crunchbase.com/organization/grover,Series B,"Berlin, Berlin, Germany, Europe",29000000,USD,29000000,2021-07-28,Early Stage Venture,,,,Yes,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341386751,USD,2341386751,,19,JMS Capital-Everglen,"Augmentum Fintech, Chromo Invest, Circularity Capital, coparion, David Rosskamp, JMS Capital-Everglen, Samsung NEXT, Seedcamp, Viola FinTech",9,3,"216,211"
Series C - Reactive Robotics,https://www.crunchbase.com/funding_round/reactive-robotics-series-c--9f3bafa8,Reactive Robotics,https://www.crunchbase.com/organization/reactive-robotics,Series C,"Munich, Bayern, Germany, Europe",,,,2021-04-22,Late Stage Venture,,,,Yes,Reactive Robotics develops intelligent robotics for very early mobilization of ICU patients.,"Health Care, Medical Device, Robotics",,https://www.reactive-robotics.com/,$1M to $10M,6886651,USD,6886651,,5,,"Bayern Kapital, European Innovation Council, HTGF | High-Tech Gruenderfonds, The TQ Group",4,,"241,423"
