Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Doqtor,https://www.crunchbase.com/funding_round/doqtor-seed--10345108,Doqtor,https://www.crunchbase.com/organization/doqtor,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-11-09,Seed,,,,Yes,Doqtor primarily deals with the psychosocial stresses of employees from companies in various industries.,"Medical, Psychology, Wellness",,https://www.doqtor.de/,$1M to $10M,,,,Seed,1,,Marcus Diekmann,1,,"144,550"
Seed Round - Clinomic,https://www.crunchbase.com/funding_round/clinomic-seed--b3fe4e28,Clinomic,https://www.crunchbase.com/organization/clinomic,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3646614,2021-01-01,Seed,,,,Yes,Medical AI company with a focus on critical care.,"Artificial Intelligence (AI), Biotechnology, Health Care, Information Technology, Medical",,https://clinomic.ai,$1M to $10M,26000000,EUR,29353515,,3,German Federal Ministry of Education and Research,German Federal Ministry of Education and Research,1,,"152,641"
Seed Round - yuccaHR,https://www.crunchbase.com/funding_round/yuccahr-seed--a4576914,yuccaHR,https://www.crunchbase.com/organization/yuccahr,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-05-20,Seed,,,,Yes,yuccaHR helps companies to engage with employees by providing an onboarding workflow automation and matchmaking tool.,Software,,https://www.yuccahr.com/,,,,,Seed,1,,,,,"152,833"
Seed Round - _blaenk,https://www.crunchbase.com/funding_round/blaenk-seed--344e7e01,_blaenk,https://www.crunchbase.com/organization/blaenk,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",560000,USD,560000,2021-07-01,Seed,,,,Yes,The the leading Omnichannel RetailTech Startup in Europe.,"Advertising, Cloud Data Services, E-Commerce, Marketing, Retail",,https://blaenk.com/,$1M to $10M,1733349,USD,1733349,Seed,2,,"BitStone Capital, MA Ventures, Styx Urban Investments",3,,"156,507"
Pre Seed Round - Brajuu,https://www.crunchbase.com/funding_round/brajuu-pre-seed--fddac5fd,Brajuu,https://www.crunchbase.com/organization/brajuu,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-07-20,Seed,,,,Yes,Fashion-Tech Start-Up that unf*cks bra-shopping!,E-Commerce,,https://www.brajuu.com,,,,,Seed,1,,,,,"160,129"
Seed Round - Ducktrain,https://www.crunchbase.com/funding_round/ducktrain-seed--f7d76766,Ducktrain,https://www.crunchbase.com/organization/ducktrain,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2021-01-13,Seed,,,,Yes,Ducktrain provides vehicle platforms and automation technology that will change urban and industrial logistics.,"Automotive, Autonomous Vehicles, Delivery Service, Electric Vehicle, Food Delivery, Freight Service, Last Mile Transportation, Logistics, Transportation",,https://www.ducktrain.io/,$1M to $10M,4000000,EUR,4509202,Seed,3,"EIT InnoEnergy, kopa ventures","EIT InnoEnergy, kopa ventures",2,1,"160,370"
Pre Seed Round - Mosaeek,https://www.crunchbase.com/funding_round/mosaeek-ef39-pre-seed--29dfe417,Mosaeek,https://www.crunchbase.com/organization/mosaeek-ef39,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000,USD,30000,2021-01-01,Seed,,,,Yes,Mosaeek is a bi-directional video communication platform.,"Video, Web Apps",,https://mosaeek.com,,30000,USD,30000,Seed,1,,EXIST,1,,"161,744"
Seed Round - smart innovators,https://www.crunchbase.com/funding_round/steve-co-seed--901098f9,smart innovators,https://www.crunchbase.com/organization/steve-co,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2021-02-01,Seed,,,,Yes,smart innovators is a joint venture to create and promote smart digital innovations,"Information Technology, Social Media",,,,,,,Seed,1,RED Ventures,RED Ventures,1,,"172,449"
Pre Seed Round - peers.,https://www.crunchbase.com/funding_round/peers-8e55-pre-seed--fd3e9871,peers.,https://www.crunchbase.com/organization/peers-8e55,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-01,Seed,,,,Yes,peers offers digital mental health platform.,"Health Care, Mental Health",,https://www.hellopeers.de,,,,,Seed,1,,"APX, BackBone Ventures, Barmenia Next Strategies",3,,"93,042"
Pre Seed Round - Forenamics,https://www.crunchbase.com/funding_round/forenamics-pre-seed--d52362a4,Forenamics,https://www.crunchbase.com/organization/forenamics,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",350000,EUR,420698,2021-05-01,Seed,,,,Yes,Forenamics is a AI demand forecasting service for food producers.,"Artificial Intelligence (AI), Enterprise Resource Planning (ERP), Food and Beverage, Information Technology, Internet, Machine Learning, Predictive Analytics, Software",,https://www.forenamics.com,,350000,EUR,420698,Seed,1,,Business Angel,1,,"174,049"
Pre Seed Round - widu,https://www.crunchbase.com/funding_round/widu-pre-seed--7eece413,widu,https://www.crunchbase.com/organization/widu,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1140000,EUR,1322351,2021-11-01,Seed,,,,Yes,"Enabling real estate to source visuals (photography, video, drone) at scale","Marketplace, Photography",,https://widu.co,,1340000,EUR,1543084,Seed,2,Rolf Schromgens,"Andreas Burike, Rolf Schromgens",2,,"131,448"
Seed Round - Enua,https://www.crunchbase.com/funding_round/enua-seed--86cba89b,Enua,https://www.crunchbase.com/organization/enua,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-01,Seed,,,,Yes,Enua is a wholesale company that produces pharmaceutical-grade medical cannabis products.,"Manufacturing, Medical, Pharmaceutical, Therapeutics, Wholesale",,https://enua.de/en/,,,,,Seed,1,,"Feliks Eyser, Kyan Noack",2,,"93,870"
Seed Round - 42 Ads,https://www.crunchbase.com/funding_round/42-ads-seed--ae08f0a5,42 Ads,https://www.crunchbase.com/organization/42-ads,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-01-01,Seed,,,,Yes,The AI driven Ad Tech Company,"Advertising, Artificial Intelligence (AI), Information Services, Information Technology, Marketing, Marketing Automation, Software",,https://www.42ads.io,,,,,Seed,1,,ANJ Ventures,1,,"126,731"
Pre Seed Round - Mysoons,https://www.crunchbase.com/funding_round/mysoons-pre-seed--c5f4efc4,Mysoons,https://www.crunchbase.com/organization/mysoons,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-08,Seed,,,,Yes,E-Commerce Service,"E-Commerce, Information Technology, Warehousing",,https://www.mysoons.de/,,,,,Seed,1,,,,,"136,731"
Pre Seed Round - digiblue,https://www.crunchbase.com/funding_round/digiblue-pre-seed--54a7c02f,digiblue,https://www.crunchbase.com/organization/digiblue,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-03-09,Seed,,,,Yes,digiblue provides sensor based quality management system to its clients.,Internet of Things,,https://www.digiblue.de/,,,,,Seed,1,,CologneInvest,1,,"108,483"
Seed Round - Snackhelden,https://www.crunchbase.com/funding_round/snackhelden-seed--0cfef1b5,Snackhelden,https://www.crunchbase.com/organization/snackhelden,Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",,,,2021-12-02,Seed,,,,Yes,"Snackhelden make snacks healthier, more ecological and, above all, tastier in between.","Food and Beverage, Snack Food",,https://snackhelden.de/,,,,,Seed,1,,Andreas Michael Belzek,1,,"132,715"
Series A - Endaxis,https://www.crunchbase.com/funding_round/endaxis-series-a--a07bc600,Endaxis,https://www.crunchbase.com/organization/endaxis,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4594358,2021-11-10,Early Stage Venture,,,,Yes,Endaxis offers solutions for data science and software engineering recruitment.,"Information Technology, Software",,https://www.endaxis.de,$1M to $10M,4000000,EUR,4594358,Early Stage Venture,1,,,,,"121,862"
Seed Round - DABBEL,https://www.crunchbase.com/funding_round/dabbel-automation-intelligence-seed--2fa06610,DABBEL,https://www.crunchbase.com/organization/dabbel-automation-intelligence,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3600000,EUR,4400112,2021-05-18,Seed,,,,Yes,DABBEL is an Ai Building Management System (Ai-BMS) with the ability to self-manage building control systems.,"Artificial Intelligence (AI), Energy Efficiency, Internet of Things, Machine Learning, Smart Building",,http://www.dabbel.eu,$100M to $500M,3600000,EUR,4400112,Seed,2,Target Global,"Neosfer, Seed X Liechtenstein, Target Global",3,1,"100,070"
Seed Round - b.fab,https://www.crunchbase.com/funding_round/b-fab-seed--04b70113,b.fab,https://www.crunchbase.com/organization/b-fab,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-01-06,Seed,,,,Yes,B.fab specializes in the conversion of CO2 and hydrogen from renewable energy into biotechnological value chains.,"Biotechnology, Life Science, Sustainability",,http://www.bfab.bio/,,,,,Seed,2,b.value AG,b.value AG,1,,"149,302"
Seed Round - AutLay,https://www.crunchbase.com/funding_round/autlay-seed--53ee45b2,AutLay,https://www.crunchbase.com/organization/autlay,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-02-09,Seed,,,,Yes,"AutLay offers online software as a service for print a catalogs, brochures & eCommerce.","Document Management, E-Commerce, Printing, SaaS, Software",,https://www.autlay.com/,,,,,Seed,2,Venture Creator,Venture Creator,1,,"102,553"
Pre Seed Round - eevie - accelerating climate action,https://www.crunchbase.com/funding_round/eevie-pre-seed--f68038cb,eevie - accelerating climate action,https://www.crunchbase.com/organization/eevie,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-02-10,Seed,,,,Yes,eevie is a engagement tool to measure & reward employee climate action and to foster a climate friendly work culture.,"CleanTech, GreenTech, Mobile, Mobile Apps, Social Impact, Sustainability",,https://www.eevie.io/,Less than $1M,360000,EUR,413694,Seed,2,,"Capacura, NRW.BANK",2,,"102,677"
Seed Round - tradingtwins,https://www.crunchbase.com/funding_round/tradingtwins-seed--be76edfb,tradingtwins,https://www.crunchbase.com/organization/tradingtwins,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1203251,2021-04-20,Seed,,,,Yes,TradingTwins offers a data-driven B2B marketplace that links small businesses with complex purchase needs to suitable suppliers.,"B2B, Internet, Lead Generation, Lead Management, Marketplace, Software",,https://www.tradingtwins.com,$1M to $10M,1000000,EUR,1203251,Seed,1,,Engelhardt Kaupp Kiefer,1,,"137,861"
Series A - RailWatch,https://www.crunchbase.com/funding_round/railwatch-series-a--e9368762,RailWatch,https://www.crunchbase.com/organization/railwatch,Series A,"Bonn, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,4169183,2021-06-21,Early Stage Venture,,,,Yes,RailWatch is a provider of AI and big data services that bring digitalization to the rail industry.,"Artificial Intelligence (AI), Big Data, Industrial Automation, Information Technology, Internet of Things, Machine Learning, Predictive Analytics, Railroad, Test and Measurement",,https://www.rail-watch.com/,$1M to $10M,15309415,EUR,17743610,Early Stage Venture,4,Agartha Fund LP,Agartha Fund LP,1,,"107,230"
Seed Round - Operaize,https://www.crunchbase.com/funding_round/operaize-seed--1bb371b9,Operaize,https://www.crunchbase.com/organization/operaize,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1705177,2021-11-18,Seed,,,,Yes,Operaize offers cognitive operations for manufacturers through the next generation AI-powered production planning & scheduling solution.,"Artificial Intelligence (AI), Industrial Automation, Machine Learning, Software",,https://operaize.com/,$1M to $10M,1500000,EUR,1705177,Seed,1,,"FTTF, HTGF | High-Tech Gruenderfonds, NRW.BANK",3,,"109,078"
Series A - NOMOO,https://www.crunchbase.com/funding_round/nomoo-series-a--4db82c83,NOMOO,https://www.crunchbase.com/organization/nomoo,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-01-15,Early Stage Venture,,,,Yes,NOMOO manufactures vegan ice-creams.,"Food and Beverage, Food Processing, Manufacturing",,https://nomoo.de/,Less than $1M,,,,Early Stage Venture,2,Quest Solutions,"Dr. Giesen Family Office, Quest Solutions",2,1,"112,305"
Seed Round - Freightly,https://www.crunchbase.com/funding_round/freightly-seed--8ee66fbc,Freightly,https://www.crunchbase.com/organization/freightly,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2500000,USD,2500000,2021-07-26,Seed,,,,Yes,Freightly is a real-time logistics & transport management system.,Logistics,,http://freightly.com/,Less than $1M,2500000,USD,2500000,Seed,1,,100Unicorns,1,,"146,464"
Seed Round - OneFor,https://www.crunchbase.com/funding_round/onefor-seed--a62ac953,OneFor,https://www.crunchbase.com/organization/onefor,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",10000000,EUR,11845801,2021-07-01,Seed,,,,Yes,OneFor operates as a fintech enterprise.,"FinTech, Payments",,https://www.onefor.com/,$1M to $10M,10000000,EUR,11845801,Seed,1,Eagleville Group B.V,Eagleville Group B.V,1,,"117,233"
Seed Round - Grid,https://www.crunchbase.com/funding_round/grid-16cc-seed--c054c388,Grid,https://www.crunchbase.com/organization/grid-16cc,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2500000,USD,2500000,2021-04-21,Seed,,,,Yes,Grid is a tech company out to create the new era of events,"Events, Internet, Nightlife",,https://grid.app,$1M to $10M,2500000,USD,2500000,Seed,1,,,,,"117,252"
Pre Seed Round - Coinformation,https://www.crunchbase.com/funding_round/coinformation-pre-seed--0618df9a,Coinformation,https://www.crunchbase.com/organization/coinformation,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-10-12,Seed,,,,Yes,Coinformation brings transparency into the crypto world to help its customers make better investment decisions.,"Financial Services, Information Technology, Internet, Software",,https://www.coinformation.ai,,,,,Seed,1,,,,,"118,483"
Seed Round - Beautinda,https://www.crunchbase.com/funding_round/beautinda-seed--14ebb926,Beautinda,https://www.crunchbase.com/organization/beautinda,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",480000,EUR,584159,2021-02-24,Seed,,,,Yes,"Beautinda works as a beauty platform, marketplace, and a booking software.",,,https://beautinda.de,Less than $1M,480000,EUR,584159,Seed,1,,,,,"158,953"
Series A - ACCURE Battery Intelligence,https://www.crunchbase.com/funding_round/accure-battery-intelligence-series-a--ffd19a42,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",8000000,USD,8000000,2021-09-08,Early Stage Venture,,,,Yes,ACCURE is an AI-powered battery analytics company.,"Analytics, Artificial Intelligence (AI), Battery, Energy, Energy Storage, Machine Learning, Predictive Analytics, Renewable Energy, Software",,https://accure.net,$500M to $1B,34494830,USD,34494830,Early Stage Venture,4,Blue Bear Capital,"42CAP, Blue Bear Capital, Capnamic Ventures",3,3,"162,850"
Series A - Balance Re,https://www.crunchbase.com/funding_round/balance-re-series-a--b0041fec,Balance Re,https://www.crunchbase.com/organization/balance-re,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",10000000,USD,10000000,2021-08-19,Early Stage Venture,,,,Yes,Balance Re is a life reinsurance company specializing in asset-liability and risk management.,"Financial Services, Insurance, InsurTech",,https://www.balance.re/,$1M to $10M,10000000,USD,10000000,Early Stage Venture,1,Anthemis,"Anthemis, Global Brain Corporation, Roland Berger, Talabot Finance",4,1,"165,132"
Seed Round - Vinqo,https://www.crunchbase.com/funding_round/vinqo-seed--21a0ec5c,Vinqo,https://www.crunchbase.com/organization/vinqo,Seed,"Wuppertal, Nordrhein-Westfalen, Germany, Europe",,,,2021-02-16,Seed,,,,Yes,Vinqo specialized of lawyers and computer scientists who have made it their business to fundamentally simplify and improve law enforcement.,"Legal, Legal Tech",,https://www.vinqo.de/,,,,,Seed,1,,,,,"165,862"
Pre Seed Round - Hyeia Medical Group,https://www.crunchbase.com/funding_round/rebirth-health-pre-seed--2f33dff7,Hyeia Medical Group,https://www.crunchbase.com/organization/rebirth-health,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-07-27,Seed,,,,Yes,Hyeia Medical Group develops medical effective and clinical validated medical products to close health gaps and improve health outcomes,"Health Care, Home Health Care, Medical Device, Personal Health",,https://hyeia-medical.jimdosite.com,,,,,Seed,1,,,,,"168,441"
Pre Seed Round - Naughty Nuts,https://www.crunchbase.com/funding_round/naughty-nuts-pre-seed--40204cea,Naughty Nuts,https://www.crunchbase.com/organization/naughty-nuts,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-03-18,Seed,,,,Yes,"Naughty Nuts is a nut butter manufacturing company that provides nut butter tasting packs, and peanut butter salted caramel.","Food and Beverage, Food Processing, Snack Food",,https://www.naughtynuts.de/,$1M to $10M,,,,M&A,2,,Döhler Ventures,1,,"189,289"
Series A - Emergence Therapeutics,https://www.crunchbase.com/funding_round/emergence-therapeutics-series-a--4691b7d3,Emergence Therapeutics,https://www.crunchbase.com/organization/emergence-therapeutics,Series A,"Duisburg, Nordrhein-Westfalen, Germany, Europe",87000000,EUR,98075135,2021-12-07,Early Stage Venture,,,,Yes,Emergence is a biopharmaceutical company working on novel ADC immunotherapies for cancers with a high unmet need.,"Biotechnology, Fitness, Health Care, Wellness",,https://emergencetx.com/,$1M to $10M,87000000,EUR,98075135,M&A,1,Pontifax,"Bpifrance, Gruenderfonds Ruhr, Hadean Ventures, HTGF | High-Tech Gruenderfonds, Kurma Partners, NRW.BANK, OrbiMed, Pontifax, RA Capital Management, Surveyor Capital",10,9,"186,725"
Pre Seed Round - Aparkado,https://www.crunchbase.com/funding_round/aparkado-pre-seed--7714ea21,Aparkado,https://www.crunchbase.com/organization/aparkado,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-10-01,Seed,,,,Yes,We launched the LKW.APP to empower truck drivers in their everyday life by leveraging an innovative app.,"Logistics, Software, Supply Chain Management",,https://lkw.app,$1M to $10M,,,,,2,,,,,"193,436"
Pre Seed Round - eyva.ai,https://www.crunchbase.com/funding_round/datazeit-pre-seed--2c120ff3,eyva.ai,https://www.crunchbase.com/organization/datazeit,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-06-30,Seed,,,,Yes,Meet eyva - you guide to a winning product portfolio.,"Artificial Intelligence (AI), Big Data, Consumer, Information Technology, Machine Learning, Market Research, Natural Language Processing, Software, Text Analytics",,https://www.eyva.ai,Less than $1M,2750000,EUR,2889047,Seed,3,Venista Ventures,"JVH Ventures, Venista Ventures",2,1,"223,299"
Series B - vivenu,https://www.crunchbase.com/funding_round/vivenu-series-b--726385b2,vivenu,https://www.crunchbase.com/organization/vivenu,Series B,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",43000000,EUR,49208544,2021-11-12,Early Stage Venture,,,,Yes,"vivenu offers a unified platform to manage, market and analyze ticket sales.","B2B, Developer APIs, Enterprise Software, Event Management, Events, SaaS, Ticketing",,https://vivenu.com,$1M to $10M,57000000,EUR,65936207,Early Stage Venture,3,"Activant Capital, Hedosophia","Activant Capital, Aurum Partners, Balderton Capital, Hedosophia, redalpine",5,,"230,170"
Seed Round - retraced,https://www.crunchbase.com/funding_round/retraced-seed--ca2bc51f,retraced,https://www.crunchbase.com/organization/retraced,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1203643,2021-02-02,Seed,,,,Yes,Retraced provides a SaaS solution enabling tracing of fashion supply chains with Blockchain technology.,"Blockchain, Fashion, Retail Technology, SaaS, Supply Chain Management",,https://retraced.co,Less than $1M,22730000,EUR,24467910,Early Stage Venture,4,Samaipata,Samaipata,1,1,"563,525"
Series A - ESFORIN,https://www.crunchbase.com/funding_round/es-for-in-series-a--c2ba7bf6,ESFORIN,https://www.crunchbase.com/organization/es-for-in,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2021-04-20,Early Stage Venture,,,,Yes,"ESFORIN SE is a fully digital energy company, offering modularly integrable energy solutions – for both, power and gas.","Energy, Renewable Energy",,https://www.esforin.com,$1M to $10M,7500000,EUR,8066737,Early Stage Venture,2,SET Ventures,"Christoph Ostermann, ERAME Equity, König Trah, SET Ventures",4,2,"575,411"
Seed Round - PL BioScience,https://www.crunchbase.com/funding_round/pl-bioscience-seed--0a894bb8,PL BioScience,https://www.crunchbase.com/organization/pl-bioscience,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",3700000,EUR,4531942,2021-05-25,Seed,,,,Yes,We deliver advanced 2D and 3D cell culture solutions based on human Platelet Lysate,"Biotechnology, Health Care",,https://www.pl-bioscience.com/,$1M to $10M,11500000,EUR,13045646,Early Stage Venture,2,TechVision Fund,TechVision Fund,1,,"579,322"
Seed Round - VillaCircle,https://www.crunchbase.com/funding_round/villacircle-seed--9a4dab51,VillaCircle,https://www.crunchbase.com/organization/villacircle,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-07-05,Seed,,,,Yes,VillaCircle is a proptech company that enables the co-ownership of holiday properties.,"Property Management, PropTech, Real Estate, Real Estate Investment",,https://villacircle.com,,,,,M&A,3,,,,,"588,510"
Pre Seed Round - automaited,https://www.crunchbase.com/funding_round/aiconomix-pre-seed--aaecd1b1,automaited,https://www.crunchbase.com/organization/aiconomix,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1224849,2021-05-25,Seed,,,,Yes,"World’s first general process AI that automatically automates any business process. Quick, easy, efficient.","Artificial Intelligence (AI), B2B, Software",,https://automaited.com/,,5000000,EUR,5426309,Seed,2,"TechVision Fund, Visionaries Club","TechVision Fund, Visionaries Club",2,2,"589,773"
