Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - PL BioScience,https://www.crunchbase.com/funding_round/pl-bioscience-series-a--52539017,PL BioScience,https://www.crunchbase.com/organization/pl-bioscience,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",7800000,EUR,8513704,2024-08-08,Early Stage Venture,,,,Yes,We deliver advanced 2D and 3D cell culture solutions based on human Platelet Lysate,"Biotechnology, Health Care",,https://www.pl-bioscience.com/,$1M to $10M,11500000,EUR,13045646,Early Stage Venture,2,,"Avant Bio, b.value AG, better ventures, Brightlands Venture Partners, LePure Biotech, TechVision Fund",6,,"10,858"
Pre Seed Round - Xaver,https://www.crunchbase.com/funding_round/xaver-pre-seed--9e9d2eb8,Xaver,https://www.crunchbase.com/organization/xaver,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",5690000,EUR,6180309,2024-03-19,Seed,,,,Yes,Xaver combines personalised digital funnels with AI-assisted personal customer interactions to forge a seamless omni-channel experience.,"Asset Management, Banking, FinTech, Insurance, InsurTech, Wealth Management",,https://www.xaver.com/,,5690000,EUR,6180309,Seed,1,"Motive Partners, NAP","22 Capital, blueworld.group, Elmar Broscheit, Felix Ohswald, Gleb Tritus, Interface Capital, Jessica Holzbach, Mario Götze, Martin Blessing, Matthias Setzer, Michael Wax, Motive Partners, NAP, Notion Capital, Patrick Andrae, Raffaele Terrone, Robin Capital, Sequoia Capital, The Delta, Tushar Ahluwalia",20,1,"14,181"
Series A - Steadybit,https://www.crunchbase.com/funding_round/steadybit-series-a--6b7d7364,Steadybit,https://www.crunchbase.com/organization/steadybit,Series A,"Solingen, Nordrhein-Westfalen, Germany, Europe",6000000,USD,6000000,2024-03-11,Early Stage Venture,,,,Yes,"Steadybit goes beyond Chaos Engineering. Organizations from eCommerce, SaaS, financial services and global enterprises choose Steadybit.","PaaS, SaaS, Software",,https://www.steadybit.com/,,13800000,USD,13800000,Early Stage Venture,3,Paladin Capital Group,"Angular Ventures, boldstart ventures, New Forge, Paladin Capital Group",4,4,"192,333"
Seed Round - Vivalyx,https://www.crunchbase.com/funding_round/vivalyx-seed--e3ead33b,Vivalyx,https://www.crunchbase.com/organization/vivalyx,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",5400000,EUR,5759681,2024-04-30,Seed,,,,Yes,Vivalyx is committed to saving the lives of organ failure patients by boosting the vitality and number of donor organs.,"Health Care, Manufacturing, Medical",,https://vivalyx.com,,15400000,EUR,16284201,Seed,5,TechVision Fund,"Arve Capital, Brightlands Venture Partners, GOOSE Capital, Leblon Capital, Springboard Health Angels, TechVision Fund, Yoni Goldwasser",7,1,"35,155"
Seed Round - ECO2GROW,https://www.crunchbase.com/funding_round/eco2grow-seed--0a87de35,ECO2GROW,https://www.crunchbase.com/organization/eco2grow,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4376200,2024-07-17,Seed,,,,Yes,ECO2GROW is a B2B energy renewable energy company that helps industrial SMEs master the renewable energy age.,"Energy, Energy Management, GreenTech",,https://en.eco2grow.com,,4496200,USD,4496200,Seed,2,"neoteq ventures, NRW.BANK","neoteq ventures, NRW.BANK, Techstars, Vireo Ventures",4,1,"23,053"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--678d6628,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3800000,EUR,4078233,2024-06-24,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,,"ADVANT Beiten, FORVIS, Nomainvest, TechVision Fund",4,1,"17,853"
Seed Round - IonKraft,https://www.crunchbase.com/funding_round/ionkraft-seed--0ac924c5,IonKraft,https://www.crunchbase.com/organization/ionkraft,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,3708091,2024-11-18,Seed,,,,Yes,"IonKraft can provide better performance at a lower cost while maintaining recyclability, they also promote material reduction and reuse.",Machinery Manufacturing,,https://ionkraft.com,$1M to $10M,5999438,EUR,6360594,Seed,2,"M Ventures, TechVision Fund","HTGF | High-Tech Gruenderfonds, M Ventures, TechVision Fund",3,3,"8,425"
Seed Round - Ubitium,https://www.crunchbase.com/funding_round/ubitium-seed--779d806a,Ubitium,https://www.crunchbase.com/organization/ubitium,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3700000,USD,3700000,2024-11-21,Seed,,,,Yes,"Ubiquitous computing, universal RISC-V microprocessor",Semiconductor,,http://www.ubitium.com,,3700000,USD,3700000,Seed,1,"Inflection.xyz, KBC Focus Fund, Runa Capital","Inflection.xyz, KBC Focus Fund, Runa Capital",3,3,"10,773"
Seed Round - foodforecast,https://www.crunchbase.com/funding_round/foodforecast-seed--53d448a8,foodforecast,https://www.crunchbase.com/organization/foodforecast,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3340988,2024-09-30,Seed,,,,Yes,IT Software using Artificial Intelligence,"Artificial Intelligence (AI), Bakery, Food and Beverage, Machine Learning, Restaurants, Software",,https://foodforecast.com,,3500000,EUR,3869230,Seed,2,"Future Food Fund, SCALEHOUSE Capital","Aeronaut Invest, Blue Horizon Corporation, Future Food Fund, SCALEHOUSE Capital",4,3,"13,189"
Seed Round - Sunhat,https://www.crunchbase.com/funding_round/sunhat-seed--55fbdd1e,Sunhat,https://www.crunchbase.com/organization/sunhat,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3252149,2024-02-27,Seed,,,,Yes,Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,"Business Information Systems, Consumer Software, Software",,https://www.getsunhat.com,,5000000,EUR,5414311,Seed,2,EnBW New Ventures,"Capnamic Ventures, EnBW New Ventures, WEPA Ventures, xdeck",4,3,"139,379"
Pre Seed Round - NaroIQ,https://www.crunchbase.com/funding_round/naro-9ec5-pre-seed--8a8beeca,NaroIQ,https://www.crunchbase.com/organization/naro-9ec5,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2700000,EUR,2929560,2024-02-26,Seed,,,,Yes,"We build fund infrastructure that enables companies to build their own ETFs, MMFs and funds, without any operational and regulatory burden.","Asset Management, Financial Services, FinTech",,https://www.naroiq.com/,,2700000,EUR,2929560,Seed,1,"Discovery Ventures, La Famiglia","Angel Invest, Discovery Ventures, La Famiglia, Robin Capital, Sequoia Capital",5,1,"90,252"
Seed Round - eyva.ai,https://www.crunchbase.com/funding_round/datazeit-seed--c4a72dcc,eyva.ai,https://www.crunchbase.com/organization/datazeit,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2750000,EUR,2889047,2024-12-13,Seed,,,,Yes,Meet eyva - you guide to a winning product portfolio.,"Artificial Intelligence (AI), Big Data, Consumer, Information Technology, Machine Learning, Market Research, Natural Language Processing, Software, Text Analytics",,https://www.eyva.ai,Less than $1M,2750000,EUR,2889047,Seed,3,"Earlybird Venture Capital, WENVEST Capital","Earlybird Venture Capital, Robin Capital, Super Angels, True., WENVEST Capital, WEPA Ventures, xdeck",7,3,"7,736"
Seed Round - mogenius,https://www.crunchbase.com/funding_round/mogenius-seed--54be31a1,mogenius,https://www.crunchbase.com/organization/mogenius,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2500000,EUR,2725093,2024-07-18,Seed,,,,Yes,mogenius is a Kubernetes Operations Platform that helps teams to deploy and manage applications on Kubernetes easily.,"Cloud Computing, DevOps, Enterprise, Internet, SaaS, Software",,https://mogenius.com,$1M to $10M,2500000,EUR,2725093,Seed,2,"CONCEPTUM Beteiligungsgesellschaft mbH, seed + speed Ventures, Smart Infrastructure Ventures ('SIVentures')","CONCEPTUM Beteiligungsgesellschaft mbH, seed + speed Ventures, Smart Infrastructure Ventures ('SIVentures')",3,2,"26,172"
Seed Round - Spot My Energy,https://www.crunchbase.com/funding_round/spot-my-energy-seed--7184bda9,Spot My Energy,https://www.crunchbase.com/organization/spot-my-energy,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2000000,USD,2000000,2024-05-20,Seed,,,,Yes,Spot My Energy increases the value of smart power by making energy flows transparent.,"Electronics, Manufacturing",,https://spotmyenergy.com,,14697630,USD,14697630,Seed,3,,AspireTech Ventures,1,,"191,573"
Seed Round - Bespoke HRMS,https://www.crunchbase.com/funding_round/bespoke-hrms-seed--f522ac2e,Bespoke HRMS,https://www.crunchbase.com/organization/bespoke-hrms,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1700000,EUR,1893226,2024-09-30,Seed,4900000,EUR,5456947,Yes,"Bespoke HRMS is an all-in-one HR solution that simplifies employee management, shift scheduling, and payroll processing.","Information Technology, Software",,https://www.bespokehrms.com,,2170000,EUR,2410730,Seed,2,Sam Chauhan,"Salford Ventures, Sam Chauhan",2,,"29,500"
Seed Round - Tomorrow Things,https://www.crunchbase.com/funding_round/tomorrow-things-seed--03a82f4a,Tomorrow Things,https://www.crunchbase.com/organization/tomorrow-things,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1642930,2024-03-13,Seed,,,,Yes,Tomorrow Thing is an intelligent automation platform that makes digital twins of technological assets.,"Business Development, SaaS, Software",,https://tomorrowthings.com,,1500000,EUR,1642930,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","Christian Noske, HTGF | High-Tech Gruenderfonds, Markus Doetsch, Maximilian Eichler, neoteq ventures, Notion Capital, Robin Capital, Thomas Hollwedel, Thomas Lang",9,1,"78,899"
Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-seed--5177470e,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1631094,2024-06-05,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,Bettina Volkens,"Bettina Volkens, HTGF | High-Tech Gruenderfonds, Kienbaum Consultants International",3,2,"25,844"
Seed Round - JUPUS,https://www.crunchbase.com/funding_round/jupus-by-iurtech-seed--dfcacf52,JUPUS,https://www.crunchbase.com/organization/jupus-by-iurtech,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1300000,EUR,1410668,2024-05-28,Seed,,,,Yes,JUPUS is the AI secretary for law firms,"Artificial Intelligence (AI), Legal Tech, SaaS",,https://www.jupus.de,,1850000,EUR,2007415,Seed,3,HTGF | High-Tech Gruenderfonds,"Combination VC, Felix Plog, Georg Puschel, HTGF | High-Tech Gruenderfonds, Kilian Kaminski, Philipp Hammerich, Stefan C. Schicker",7,1,"14,049"
Pre Seed Round - Pagent,https://www.crunchbase.com/funding_round/pagent-pre-seed--5404aa48,Pagent,https://www.crunchbase.com/organization/pagent,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",900000,USD,900000,2024-12-16,Seed,,,,Yes,Pagent develops AI systems.,"Artificial Intelligence (AI), Marketing",,https://www.pagent.ai/,,900000,USD,900000,Seed,1,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,,"11,087"
Pre Seed Round - hellgrün,https://www.crunchbase.com/funding_round/hellgrün-pre-seed--af99ff4b,hellgrün,https://www.crunchbase.com/organization/hellgrün,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",500000,EUR,535468,2024-06-25,Seed,,,,Yes,"hellgrün is a green-tech company that operates PV systems and helps to build simple, smart, sustainable green energy.","Energy, GreenTech, Solar",,https://hellgruen.solar,,1000000,EUR,1056703,Seed,2,,"Bernhard Beck Beck, Bernhard Wardin, Christoph Bänziger, Christoph Prestele, CLAUS WOHLGEMUTH, Dominik Hohenleitner, Florian Meyer Delpho, Hans-Peter Villis, Joan Dyckhoff-Schlieker, Moritz Waldstein, Niklas Kurzer, Philipp Waldstein, Thomas Hollwedel, Thomas Nowak, Tobias Schuett",15,,"8,147"
Pre Seed Round - W1NNAS,https://www.crunchbase.com/funding_round/w1nnas-pre-seed--11677d03,W1NNAS,https://www.crunchbase.com/organization/w1nnas,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",370000,EUR,398509,2024-05-06,Seed,,,,Yes,"W1NNAS is a company that develops nutritional supplements for the health and wellness industry, with a concentration on the sports market.","Food Processing, Nutrition, Wellness",,https://w1nnas.com,,370000,EUR,398509,Seed,1,,"Arndt Wippert, Christian Zott, Florian Hoffmann, Johannes Meyer, Lucas Teuchner, Stefan Bauer, Thomas Sailer, Willy Umland",8,,"28,004"
Pre Seed Round - widu,https://www.crunchbase.com/funding_round/widu-pre-seed--c0592c31,widu,https://www.crunchbase.com/organization/widu,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",200000,EUR,220733,2024-01-01,Seed,,,,Yes,"Enabling real estate to source visuals (photography, video, drone) at scale","Marketplace, Photography",,https://widu.co,,1340000,EUR,1543084,Seed,2,,NRW.BANK,1,,"394,549"
Pre Seed Round - RemoteSolar GmbH,https://www.crunchbase.com/funding_round/remotesolar-gmbh-pre-seed--16d48910,RemoteSolar GmbH,https://www.crunchbase.com/organization/remotesolar-gmbh,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",125000,USD,125000,2024-06-03,Seed,,,,Yes,RemoteSolar enables solar power for every household.,"Renewable Energy, Solar",,https://www.remotesolar.de,,125000,USD,125000,Seed,1,Norrsken Accelerator,Norrsken Accelerator,1,,"27,784"
Pre Seed Round - Skleo Health,https://www.crunchbase.com/funding_round/skleo-health-pre-seed--83c1030b,Skleo Health,https://www.crunchbase.com/organization/skleo-health,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",100000,EUR,108502,2024-02-26,Seed,,,,Yes,"Skleo Health creates digital solutions to make healthcare accessible for everyone, regardless of location or circumstances.","Health Care, Social Impact",,https://www.skleo.de/,,100000,EUR,108502,Seed,1,,Antler,1,,"84,035"
Series A - Midnight technology,https://www.crunchbase.com/funding_round/midnight-technology-series-a--9b0a03a7,Midnight technology,https://www.crunchbase.com/organization/midnight-technology,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",50000,USD,50000,2024-05-19,Early Stage Venture,800000,USD,800000,Yes,Web Development Mobile Apps Software Solutions AI Integration Full-Cycle Marketing,"Advertising, Internet, Marketing, Software, Web Design, Web Development",,https://www.midnight-technology.com/,,50000,USD,50000,Early Stage Venture,1,,,,,"82,254"
Pre Seed Round - Fronyx,https://www.crunchbase.com/funding_round/fronyx-pre-seed--69e41bd2,Fronyx,https://www.crunchbase.com/organization/fronyx,Pre-Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2024-05-01,Seed,,,,Yes,Fronyx develops online solutions using artificial intelligence for the electric vehicle industry.,"Artificial Intelligence (AI), Electric Vehicle, Information Technology, Machine Learning, Renewable Energy, Software, Sustainability",,https://fronyx.io/,,,,,Seed,1,,Next Mobility Labs,1,,"20,283"
Seed Round - Innoloft,https://www.crunchbase.com/funding_round/innoloft-seed--72c5edf5,Innoloft,https://www.crunchbase.com/organization/innoloft,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-05-08,Seed,,,,Yes,"We make coding as easy as PowerPoint! Innoloft offers LoftOS, a no-code development platform enabling everyone to build web applications.","B2B, SaaS, Software",,https://innoloft.com,$1M to $10M,1000000,EUR,1083799,Seed,3,Capital Mills,Capital Mills,1,1,"35,296"
Pre Seed Round - Intentify,https://www.crunchbase.com/funding_round/intentify-9f43-pre-seed--6bb961a4,Intentify,https://www.crunchbase.com/organization/intentify-9f43,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2024-02-14,Seed,,,,Yes,Intentify is dApps' intent-centric middle layer.,"Software, Web Development",,https://www.intentify.network,,,,,Seed,1,Outlier Ventures,"Borderless Capital, Outlier Ventures, Wormhole Foundation",3,3,"46,344"
Seed Round - United Manufacturing Hub,https://www.crunchbase.com/funding_round/united-manufacturing-hub-seed--5c49e522,United Manufacturing Hub,https://www.crunchbase.com/organization/united-manufacturing-hub,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-01-25,Seed,,,,Yes,"SaaS, IaaC, Open-Source","Enterprise Software, Internet of Things, SaaS, Software",,https://www.umh.app,$1M to $10M,,,,Seed,2,Freigeist Capital,"DnA Ventures, Freigeist Capital",2,,"57,605"
Pre Seed Round - roofline,https://www.crunchbase.com/funding_round/roofline-6247-pre-seed--997f74ab,roofline,https://www.crunchbase.com/organization/roofline-6247,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-06-01,Seed,,,,Yes,"On the mission to make AI deployment at the edge flexible, efficient, and easy.","Artificial Intelligence (AI), Machine Learning, Semiconductor, Software",,https://www.roofline.ai,,,,,Seed,1,First Momentum Ventures,First Momentum Ventures,1,,"62,825"
Pre Seed Round - myhome.io,https://www.crunchbase.com/funding_round/myhome-io-pre-seed--8b198dbb,myhome.io,https://www.crunchbase.com/organization/myhome-io,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2024-04-01,Seed,,,,Yes,"SaaS, Mobile App, Prop Tech, Real estate portal","PropTech, Real Estate, Software",,https://myhome.io,,,,,Seed,1,,,,,"89,705"
Seed Round - BioThrust,https://www.crunchbase.com/funding_round/biothrust-seed--4b570cde,BioThrust,https://www.crunchbase.com/organization/biothrust,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-01-25,Seed,,,,Yes,BioThrust develops customized gassing solutions for bioreactors.,"Biotechnology, Life Science, Product Research",,https://biothrust.de/,,,,,Seed,3,Freigeist Capital,Freigeist Capital,1,1,"92,459"
Seed Round - Lumoview Building Analytics,https://www.crunchbase.com/funding_round/lumoview-building-analytics-seed--d75240d3,Lumoview Building Analytics,https://www.crunchbase.com/organization/lumoview-building-analytics,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2024-02-28,Seed,,,,Yes,Lumoview digitizes buildings in 2 seconds per room and empowers owners to improve their buildings and reduce CO2 emissions.,"Analytics, CleanTech, Energy Efficiency, Facility Management, Green Building, GreenTech, Hardware, Property Management, Software, Sustainability",,https://www.lumoview.com,,,,,Seed,5,EIC Accelerator,EIC Accelerator,1,,"151,040"
Pre Seed Round - O11 biomedical,https://www.crunchbase.com/funding_round/o11-biomedical-pre-seed--e553718c,O11 biomedical,https://www.crunchbase.com/organization/o11-biomedical,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-02-28,Seed,,,,Yes,O11 Biomedical is a spin-off of RWTH Aachen University's Institute.,"Medical, Medical Device",,https://www.o11-biomedical.com,,,,,Seed,1,EIC Accelerator,EIC Accelerator,1,,"141,355"
Pre Seed Round - ECEON Robotics,https://www.crunchbase.com/funding_round/eceon-pre-seed--610d8759,ECEON Robotics,https://www.crunchbase.com/organization/eceon,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2024-03-01,Seed,,,,Yes,ECEON develops and operates next-generation autonomous mobile robots based on advanced artificial intelligence for intralogistics.,"Artificial Intelligence (AI), Industrial Automation, Logistics, Robotics",,https://www.eceon.tech/,,,,,Seed,1,,Vitosha Venture Partners,1,1,"142,601"
Seed Round - Future Screen Media,https://www.crunchbase.com/funding_round/future-screen-media-seed--c89cd192,Future Screen Media,https://www.crunchbase.com/organization/future-screen-media,Seed,"Mönchengladbach, Nordrhein-Westfalen, Germany, Europe",,,,2024-01-01,Seed,,,,Yes,"B2C & B2B digital marketing. We operate databases, develop marketing platforms, immersive technologies and artificial intelligence solutions","Ad Retargeting, Advertising, B2B, B2C, Big Data, Content Syndication, Digital Marketing, Email, Lead Generation, Native Advertising",,https://www.futurescreen.media,,,,,Seed,1,,,,,"176,190"
Seed Round - MANSIO,https://www.crunchbase.com/funding_round/mansio-4efe-seed--f2387564,MANSIO,https://www.crunchbase.com/organization/mansio-4efe,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-02-19,Seed,,,,Yes,SaaS for logistics industry,"IT Management, Logistics, SaaS, Software, Transportation",,https://www.mansio-logistics.com,,,,,Seed,2,,,,,"195,167"
