Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Narval,https://www.crunchbase.com/funding_round/narval-dfd6-seed--e66201bc,Narval,https://www.crunchbase.com/organization/narval-dfd6,Seed,"Paris, Ile-de-France, France, Europe",4000000,USD,4000000,2023-07-10,Seed,,,,Yes,Narval empowers organizations to securely use their digital assets on-chain and interact with the Web3 world.,"Software, Web3",,https://narval.xyz,,4000000,USD,4000000,Seed,1,BlockTower Capital,"a16z crypto, BlockTower Capital, Bpifrance, Cherry Ventures, Fabric Ventures, Frst, Motier Ventures",7,2,"55,354"
Seed Round - consalio,https://www.crunchbase.com/funding_round/consalio-seed--0da64d55,consalio,https://www.crunchbase.com/organization/consalio,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1200000,EUR,1321708,2023-07-11,Seed,,,,Yes,consalio is an advisor spend management solution company.,"Information Technology, Software",,https://consalio.com/,$1M to $10M,2400000,EUR,2525350,Seed,2,,"Benjamin Ruschin, Hendrik Sämisch, NRW.BANK, Oliver Dehning, Raakwark Kaptaal",5,,"53,016"
Seed Round - hbox,https://www.crunchbase.com/funding_round/hbox-seed--de5e99f7,hbox,https://www.crunchbase.com/organization/hbox,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",2300000,EUR,2439242,2023-02-22,Seed,,,,Yes,HBOX Therapies develops therapies based on the principle of minimally invasive targeted hyperoxygenation.,Health Care,,https://www.hbox-therapies.com,$1M to $10M,2300000,EUR,2439242,Seed,1,TechVision Fund,"Dr. Peter Borges, HTGF | High-Tech Gruenderfonds, TechVision Fund",3,2,"53,270"
Pre Seed Round - Elixion Medical,https://www.crunchbase.com/funding_round/elixion-medical-pre-seed--ac1e8015,Elixion Medical,https://www.crunchbase.com/organization/elixion-medical,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1400000,EUR,1535054,2023-05-09,Seed,,,,Yes,"Reduce care shortage with medical IoT devices, SaaS & AI","Artificial Intelligence (AI), Health Care, Internet of Things, Medical Device, SaaS",,https://elixionmedical.com,,1400000,EUR,1535054,Seed,2,,"Fricke Beteiligungsgesellschaft mbH, NRW.BANK",2,,"55,921"
Series A - HOLOGATE,https://www.crunchbase.com/funding_round/hologate-series-a--c4518297,HOLOGATE,https://www.crunchbase.com/organization/hologate,Series A,"Munich, Bayern, Germany, Europe",8300000,EUR,9088918,2023-08-03,Early Stage Venture,,,,Yes,HOLOGATE is the market leading virtual reality and immersive media company offering solutions for entertainment and enterprise use.,"Amusement Park and Arcade, Augmented Reality, Content, Content Delivery Network, Enterprise, Media and Entertainment, Simulation, Training, Video Games, Virtual Reality",,http://www.hologate.com,$10M to $50M,8300000,EUR,9088918,Early Stage Venture,1,"Bolero Holdings, Vester Partners","Bolero Holdings, Cherry Ventures, Vester Partners",3,2,"53,378"
Venture Round - ZAGENO,https://www.crunchbase.com/funding_round/zageno-series-unknown--563576f5,ZAGENO,https://www.crunchbase.com/organization/zageno,Venture - Series Unknown,"Cambridge, Massachusetts, United States, North America",33000000,USD,33000000,2023-05-25,,,,,Yes,ZAGENO is an enterprise marketplace solution that connects e-commerce to life science.,"Biotechnology, E-Commerce, Internet, Marketplace, Retail",,https://zageno.com,$1M to $10M,121000000,USD,121000000,,5,"General Catalyst, Grazia Equity, OakRidge Management Group","Capnamic Ventures, General Catalyst, Grazia Equity, HighSage Ventures, OakRidge Management Group",5,3,"53,557"
Seed Round - qlub,https://www.crunchbase.com/funding_round/qlub-seed--49d8077e,qlub,https://www.crunchbase.com/organization/qlub,Seed,"Dubai, Dubai, United Arab Emirates, Asia",25000000,USD,25000000,2023-03-15,Seed,,,,Yes,Qlub develops a fast and secure payment solution for consumers in restaurants.,"Financial Services, FinTech, Payments, Restaurants",,https://qlub.io,,42000000,USD,42000000,Seed,2,"Cherry Ventures, Point Nine","Al Dhabi Capital, Cherry Ventures, FinTech Collective, Heartcore Capital, Point Nine, Raed Ventures, Shorooq Partners, STV",8,3,"56,237"
Pre Seed Round - bNear,https://www.crunchbase.com/funding_round/bnear-pre-seed--3ffb6e1e,bNear,https://www.crunchbase.com/organization/bnear,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-30,Seed,,,,Yes,"SaaS, Enterprise Software, New Work",Software,,https://www.bNear.io,,700000,EUR,688053,Seed,2,,"allygatr, Flossbach von Storch, NRW.BANK",3,,"54,396"
Seed Round - Frond,https://www.crunchbase.com/funding_round/frond-seed--028a6a09,Frond,https://www.crunchbase.com/organization/frond,Seed,"San Francisco, California, United States, North America",3300000,USD,3300000,2023-02-07,Seed,,,,Yes,A better way to build community online,"Communities, Social, Software",,http://www.frond.com,,3300000,USD,3300000,Seed,1,Cherry Ventures,"468 Capital, Alex Ljung, Andrew Lippman, Andy Rachleff, Anil Dharni, Arash Ferdowsi, Ben Max Rubinstein, Brian Norgard, Cherry Ventures, Dave Balter, Dylan Field, Farbood Nivi, Flo Meissner, Fred Stevens-Smith, Humberto Ayres Pereira, Icehouse Ventures, Itxaso del Palacio, Jack Altman, James Beshara, James Crownover, Jonah Greenberger, Lindsay Ullman, Liu Jiang, Mac Dunwoody, Mario Götze, Philipp Wein, Ram Gudavalli, Remote First Capital, Rich Miner, Russel Smith, Sara Lannin, Script Capital, Spencer Lazar, Tiny VC, Tony DeVincenzi, WndrCo",36,,"59,664"
Seed Round - randevu.tech,https://www.crunchbase.com/funding_round/randevu-seed--11fceb5d,randevu.tech,https://www.crunchbase.com/organization/randevu,Seed,"Berlin, Berlin, Germany, Europe",325000,USD,325000,2023-12-07,Seed,,,,Yes,randevu.tech is the headless cloud infrastructure that enables B2B digital platforms & marketplaces with custom & complex customer journey’s,"B2B, Developer Platform, E-Commerce Platforms, Information Services, Information Technology, Marketplace, PaaS, SaaS, Software",,https://www.randevu.tech/,,441873,USD,441873,Seed,3,,"Earlybird Venture Capital, ICT Hub Venture, TS Ventures Fond",3,3,"61,328"
Series A - SunRoof,https://www.crunchbase.com/funding_round/sunroof-series-a--049b5bb5,SunRoof,https://www.crunchbase.com/organization/sunroof,Series A,"Stockholm, Stockholms Lan, Sweden, Europe",13500000,EUR,14625221,2023-01-19,Early Stage Venture,,,,Yes,SunRoof is a start-up developing fully solar 2-in-1 roofs and façades as well as solutions to support smart energy management.,"Electrical Distribution, Energy, Energy Efficiency, Energy Storage, Renewable Energy, Solar",,https://www.sunroof.se/,Less than $1M,35000000,EUR,37642417,Early Stage Venture,6,World Fund,"Legal & General Capital, Nordic Alpha Partners, World Fund",3,4,"63,154"
Pre Seed Round - Openvolt,https://www.crunchbase.com/funding_round/openvolt-pre-seed--d688f02b,Openvolt,https://www.crunchbase.com/organization/openvolt,Pre-Seed,"Dublin, Dublin, Ireland, Europe",1500000,EUR,1599058,2023-09-21,Seed,,,,Yes,The API for smart meter data,"Developer APIs, Energy, Smart Building, Software",,https://www.openvolt.com/,,1500000,EUR,1599058,Seed,1,NAP,"NAP, Übermorgen Ventures",2,1,"64,650"
Convertible Note - Machine2Human Solutions,https://www.crunchbase.com/funding_round/machine2human-solutions-convertible-note--47bad046,Machine2Human Solutions,https://www.crunchbase.com/organization/machine2human-solutions,Convertible Note,"Minden, Nordrhein-Westfalen, Germany, Europe",200000,EUR,213369,2023-03-01,,,,,No,"AI, Voice AI, CRM, Knowledge Graphs","Automotive, Construction, Industrial, Information Technology, Manufacturing, Service Industry, Software",,https://m2h.ai/,,360000,EUR,391484,Seed,2,NRW.BANK,NRW.BANK,1,,"72,066"
Seed Round - Startup Insider,https://www.crunchbase.com/funding_round/startup-insider-13df-seed--cef0ef9b,Startup Insider,https://www.crunchbase.com/organization/startup-insider-13df,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-31,Seed,,,,Yes,Startup Insider is a provider of information services to startup firms.,Media and Entertainment,,http://www.startupinsider.de,,,,,Seed,1,,"Atlantic Labs, BitStone Capital, Capnamic Ventures, Decisive, Earlybird Venture Capital, German Media Pool, NAP, Olaf Koch, Philipp Westermeyer, seed + speed Ventures, Udo Schloemer",11,,"72,295"
Seed Round - Refined Laser Systems,https://www.crunchbase.com/funding_round/refined-laser-systems-seed--217fdcff,Refined Laser Systems,https://www.crunchbase.com/organization/refined-laser-systems,Seed,"Munster, Niedersachsen, Germany, Europe",2700000,EUR,2941244,2023-01-26,Seed,,,,Yes,Refined Laser Systems is a dynamic biophotonics company.,"Electronics, Manufacturing",,https://refined-lasers.com,$1M to $10M,2700000,EUR,2941244,Seed,1,"APEX Ventures, HTGF | High-Tech Gruenderfonds","APEX Ventures, Hans-Michael Hauser, HTGF | High-Tech Gruenderfonds, NRW.BANK, Onsight Ventures, Papst Venture Capital, Thomas Merk, Werner Falkenstein",8,3,"69,760"
Post-IPO Equity - Lilium,https://www.crunchbase.com/funding_round/lilium-aviation-post-ipo-equity--509d04c7,Lilium,https://www.crunchbase.com/organization/lilium-aviation,Post-IPO Equity,"Gauting, Bayern, Germany, Europe",192000000,USD,192000000,2023-07-14,,,,,Yes,Lilium is an aircraft company that is developing an electrically powered aircraft.,"Aerospace, Air Transportation, Transportation",,https://lilium.com,$100M to $500M,1351400000,USD,1351400000,IPO,10,,"Aceville, BiT Capital, Earlybird Venture Capital, Frank Thelen, UVC Partners",5,2,"83,417"
Seed Round - Enzai,https://www.crunchbase.com/funding_round/enzai-seed--394cc57e,Enzai,https://www.crunchbase.com/organization/enzai,Seed,"London, England, United Kingdom, Europe",3200000,GBP,4022349,2023-09-05,Seed,,,,Yes,Enzai is a AI governance platform allows to build and deploy AI with confidence.,"Artificial Intelligence (AI), Software",,https://www.enz.ai,,3200000,GBP,4022349,Seed,1,NAP,"Alexandre Berriche, Jonatha Kewley, Mark Maxwell, NAP, Paul Forster, Samuel Gill, Seedcamp, Techstart Ventures",8,1,"92,397"
Seed Round - Relay,https://www.crunchbase.com/funding_round/relay-e3e4-seed--516aa7c9,Relay,https://www.crunchbase.com/organization/relay-e3e4,Seed,"London, England, United Kingdom, Europe",10000000,USD,10000000,2023-11-22,Seed,,,,Yes,Relay is a technology-enabled delivery network that provides an AI-powered network to enhance end-to-end delivery for merchants.,"Artificial Intelligence (AI), E-Commerce, Logistics, Retail, Retail Technology",,https://relaytech.co,,45000000,USD,45000000,Early Stage Venture,2,"Project A Ventures, Prologis Ventures","Project A Ventures, Prologis Ventures",2,1,"98,784"
Seed Round - TastyUrban,https://www.crunchbase.com/funding_round/tastyurban-seed--0adfbf08,TastyUrban,https://www.crunchbase.com/organization/tastyurban,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1653465,2023-05-04,Seed,,,,Yes,TastyUrban is in the process of developing a new generation of restaurant usage and strategy.,"Food and Beverage, Food Delivery, Food Processing",,https://www.tastyurban.com/,,1500000,EUR,1653465,Seed,1,"Alexander Artope, Earlybird Venture Capital, Ronny Shibley","Alexander Artope, Earlybird Venture Capital, Ronny Shibley",3,1,"103,387"
Seed Round - Blenk Technologies,https://www.crunchbase.com/funding_round/blenk-technologies-seed--f3a7a0cc,Blenk Technologies,https://www.crunchbase.com/organization/blenk-technologies,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-07-28,Seed,,,,Yes,"Blenk Technologies development, marketing and operation of internet-based software for personnel and payroll processes.",Internet,,,,,,,Seed,1,Cherry Ventures,Cherry Ventures,1,,"103,362"
Seed Round - ColibrITD,https://www.crunchbase.com/funding_round/colibritd-seed--5cad7c7e,ColibrITD,https://www.crunchbase.com/organization/colibritd,Seed,"Paris, Ile-de-France, France, Europe",1000000,EUR,1063503,2023-09-14,Seed,,,,Yes,Bringing Quantum Computing to all,Information Technology,,https://www.colibritd.com,,1000000,EUR,1063503,Seed,1,Earlybird Venture Capital,Earlybird Venture Capital,1,1,"103,908"
Convertible Note - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-convertible-note--2e4dc1c0,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Convertible Note,"Berlin, Berlin, Germany, Europe",7000000,EUR,7511939,2023-05-27,,,,,No,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,,eCAPITAL ENTREPRENEURIAL PARTNERS,1,,"108,687"
Venture Round - Upvest,https://www.crunchbase.com/funding_round/upvest-co-series-unknown--dc5c39f4,Upvest,https://www.crunchbase.com/organization/upvest-co,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",30000000,EUR,31870715,2023-10-11,,,,,Yes,Upvest is a fintech company that offers an investment API that allows businesses to offer investment services to their customers.,"Finance, Financial Services, FinTech, Information Technology, Software",,https://upvest.co,$10M to $50M,199187845,USD,199187845,Late Stage Venture,8,,"10x Group, ABN AMRO Ventures, Bessemer Venture Partners, BlackRock, Earlybird Venture Capital, HV Capital, Notion Capital, Partech",8,5,"124,773"
Seed Round - CONXAI,https://www.crunchbase.com/funding_round/conxai-seed--b76fcf95,CONXAI,https://www.crunchbase.com/organization/conxai,Seed,"Munich, Bayern, Germany, Europe",2000000,EUR,2117258,2023-11-01,Seed,,,,Yes,AI that understands construction,"Artificial Intelligence (AI), Computer Vision, Construction, Software",,https://www.conxai.com/,$1M to $10M,4700000,EUR,5176363,Seed,2,,"Argonautic Ventures, Earlybird Venture Capital, noa, Pi Labs, Zacua Ventures",5,,"126,148"
Seed Round - Quantum Diamonds,https://www.crunchbase.com/funding_round/quantum-diamonds-seed--bf3faf44,Quantum Diamonds,https://www.crunchbase.com/organization/quantum-diamonds,Seed,"Garching Bei München, Bayern, Germany, Europe",7000000,EUR,7672048,2023-11-27,Seed,,,,Yes,Quantum Diamonds provides described nitrogen-vacancy (NV) diamonds for quantum sensing to industrial and academic customers.,"Manufacturing, Semiconductor",,https://www.quantumdiamonds.de,,7000000,EUR,7672048,Seed,2,"Earlybird Venture Capital, IQ Capital","Creator Fund, Earlybird Venture Capital, European Innovation Council, First Momentum Ventures, IQ Capital, Onsight Ventures, UnternehmerTUM",7,2,"127,102"
Pre Seed Round - Montamo,https://www.crunchbase.com/funding_round/montamo-pre-seed--6f6676c4,Montamo,https://www.crunchbase.com/organization/montamo,Pre-Seed,"Berlin, Berlin, Germany, Europe",2100000,EUR,2260726,2023-12-11,Seed,,,,Yes,Montamo is addressing the lack of competent workers in the skilled trades.,Renewable Energy,,https://montamo.com/en/,,2100000,EUR,2260726,Seed,1,Project A Ventures,"Adrian Frenzel, Julian Hueck, Patrick Andrae, Philipp Kloeckner, Project A Ventures",5,1,"135,200"
Series A - BeeOLED,https://www.crunchbase.com/funding_round/beeoled-series-a--99bf7cab,BeeOLED,https://www.crunchbase.com/organization/beeoled,Series A,"Dresden, Sachsen, Germany, Europe",13300000,EUR,14451432,2023-08-23,Early Stage Venture,,,,Yes,BeeOLED solves a significant issue in the OLED field.,"3D Technology, Information Technology",,https://beeoled.com,,13300000,EUR,14451432,Early Stage Venture,1,"eCAPITAL ENTREPRENEURIAL PARTNERS, Innovation Industries","eCAPITAL ENTREPRENEURIAL PARTNERS, HTGF | High-Tech Gruenderfonds, Innovation Industries, JBN-Invest, KBC Focus Fund, M Ventures, TGFS - Technologiegründerfonds Sachsen",7,3,"139,438"
Series A - Tacto,https://www.crunchbase.com/funding_round/tacto-e620-series-a--6cc8bca4,Tacto,https://www.crunchbase.com/organization/tacto-e620,Series A,"Munich, Bayern, Germany, Europe",50000000,EUR,53826818,2023-12-11,Early Stage Venture,,,,Yes,"Tacto optimizes procurement, ensuring compliance, sustainability, and efficient material sourcing for mid-sized industrial firms.","Artificial Intelligence (AI), Enterprise Software, Industrial, Machine Learning, Procurement, SaaS, Software",,https://tacto.ai,$1M to $10M,56300000,EUR,60854283,Early Stage Venture,3,"Index Ventures, Sequoia Capital","Cherry Ventures, Index Ventures, Sequoia Capital, UVC Partners, Visionaries Club",5,5,"137,529"
Pre Seed Round - Companyon Analytics,https://www.crunchbase.com/funding_round/companyon-analytics-pre-seed--c8bb71c9,Companyon Analytics,https://www.crunchbase.com/organization/companyon-analytics,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2132078,2023-09-21,Seed,,,,Yes,"Companyon Analytics provides data security, cloud infrastructure, information technology, technical solutions, and consultancy services.","Accounting, Analytics, Consulting, Finance, Information Technology, Management Information Systems, SaaS, Software",,https://www.companyon.de/,,2000000,EUR,2132078,Seed,1,,NRW.BANK,1,,"150,137"
