Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Speekly,https://www.crunchbase.com/funding_round/speekly-gmbh-seed--11cf3de1,Speekly,https://www.crunchbase.com/organization/speekly-gmbh,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1250000,EUR,1340485,2023-09-06,Seed,12750000,EUR,13672952,Yes,Leading UGC platform in Europe | Providing brands with high-performing video ads,"Advertising, Content Creators, Marketing, Social Media Marketing",,https://speekly.de/,,1250000,EUR,1340485,Seed,1,neoteq ventures,"Alexander Moulakakis, neoteq ventures",2,,"102,936"
Series A - BeeOLED,https://www.crunchbase.com/funding_round/beeoled-series-a--99bf7cab,BeeOLED,https://www.crunchbase.com/organization/beeoled,Series A,"Dresden, Sachsen, Germany, Europe",13300000,EUR,14451432,2023-08-23,Early Stage Venture,,,,Yes,BeeOLED solves a significant issue in the OLED field.,"3D Technology, Information Technology",,https://beeoled.com,,13300000,EUR,14451432,Early Stage Venture,1,"eCAPITAL ENTREPRENEURIAL PARTNERS, Innovation Industries","eCAPITAL ENTREPRENEURIAL PARTNERS, HTGF | High-Tech Gruenderfonds, Innovation Industries, JBN-Invest, KBC Focus Fund, M Ventures, TGFS - Technologiegründerfonds Sachsen",7,3,"156,366"
Funding Round - Flixcheck,https://www.crunchbase.com/funding_round/flixcheck-undisclosed--901293b5,Flixcheck,https://www.crunchbase.com/organization/flixcheck,Funding Round,"Essen, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1078964,2023-06-13,,9000000,EUR,9710676,Yes,Flixcheck helps companies to improve their customer service.,Customer Service,,https://www.flixcheck.de,$1M to $10M,1000000,EUR,1078964,,1,neoteq ventures,neoteq ventures,1,,"129,387"
Seed Round - Tanso,https://www.crunchbase.com/funding_round/tanso-seed--121e61fb,Tanso,https://www.crunchbase.com/organization/tanso,Seed,"Munich, Bayern, Germany, Europe",4000000,EUR,4389999,2023-04-18,Seed,,,,Yes,Tanso enables industrial companies to achieve their sustainability targets.,"Business Intelligence, Enterprise Software, GreenTech, Software, Sustainability",,https://www.tanso.de/,$1M to $10M,8943099,USD,8943099,Seed,3,Capnamic Ventures,"Capnamic Ventures, UVC Partners",2,2,"197,531"
Seed Round - specter automation,https://www.crunchbase.com/funding_round/specter-automation-seed--e3e0d1fe,specter automation,https://www.crunchbase.com/organization/specter-automation,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2700000,EUR,2932383,2023-01-31,Seed,,,,Yes,"B2B SaaS company for AI powered automation of construction site management and tracking, effectively cutting construction delays in half.","Artificial Intelligence (AI), Construction, Enterprise Software, SaaS, Software",,http://www.specter-automation.com/,,2700000,EUR,2932383,Seed,2,TechVision Fund,"LBBW VC, Mostafa Akbari-Hochberg, TechVision Fund, xdeck",4,1,"206,421"
Series A - CarbonCloud,https://www.crunchbase.com/funding_round/carboncloud-ab-series-a--e518f086,CarbonCloud,https://www.crunchbase.com/organization/carboncloud-ab,Series A,"Göteborg, Vastra Gotaland, Sweden, Europe",7500000,EUR,8037353,2023-02-17,Early Stage Venture,,,,Yes,CarbonCloud is a SaaS company building digital infrastructure for calculating and communicating climate footprints for food.,"Developer Platform, Information Technology, SaaS, Software",,https://carboncloud.com/,$1M to $10M,13857015,USD,13857015,Early Stage Venture,3,"Cusp Capital, Peak","Cusp Capital, Maki.vc, Peak, Rivus Capital, TS Ventures",5,2,"208,267"
Series A - Build38,https://www.crunchbase.com/funding_round/build38-series-a--c813f1fd,Build38,https://www.crunchbase.com/organization/build38,Series A,"Munich, Bayern, Germany, Europe",13000000,EUR,13950219,2023-02-07,Early Stage Venture,,,,Yes,"Build38 is a provider of mobile application protection solutions for in-app shielding, in-app monitoring, and AI based in-app reaction.","Artificial Intelligence (AI), Cyber Security, Mobile Apps, Mobile Payments, Security",,https://build38.com,$1M to $10M,16000000,EUR,17592092,Early Stage Venture,3,Tikehau Capital,"Criteria Venture Tech, eCAPITAL ENTREPRENEURIAL PARTNERS, Tikehau Capital",3,3,"220,725"
Venture Round - VIDA,https://www.crunchbase.com/funding_round/village-data-analytics-series-unknown--194a52af,VIDA,https://www.crunchbase.com/organization/village-data-analytics,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",3000000,EUR,3219886,2023-09-13,,,,,Yes,VIDA is impact management software for a decentralized world.,"Geospatial, Impact Investing, Information Technology, Software",,https://www.vida.place,,4650000,EUR,5030336,,3,Cusp Capital,Cusp Capital,1,1,"586,642"
Seed Round - Unchained Robotics,https://www.crunchbase.com/funding_round/unchained-robotics-seed--230ae935,Unchained Robotics,https://www.crunchbase.com/organization/unchained-robotics,Seed,"Paderborn, Nordrhein-Westfalen, Germany, Europe",5500000,EUR,6035652,2023-11-29,Seed,,,,Yes,Automation.Simplified.Standardized. Unchained Robotics is the one-stop-platform for industrial automation in SME factories across Europe.,"Artificial Intelligence (AI), Industrial Automation, Robotics, Software",,https://unchainedrobotics.de/,$1M to $10M,7700000,EUR,8490135,Seed,3,"Future Industry Ventures, Redstone.VC","Archimedes New Ventures, Born2Grow, Christian Hülsewig, Eike Klein, Future Industry Ventures, Marek Lehmann, Redstone.VC, Reinhard Rabenstein, Technologiefonds OWL, Teklas Ventures, vent.io",11,2,"663,959"
Seed Round - Ordio,https://www.crunchbase.com/funding_round/ordio-seed--288544dc,Ordio,https://www.crunchbase.com/organization/ordio,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2900000,EUR,3140612,2023-01-16,Seed,,,,Yes,Deskless Workforce Management,"Apps, Food and Beverage, Information Technology, Marketing, Mobile Apps, Restaurants, Software, Supply Chain Management",,https://www.ordio.com,,3900000,EUR,4158367,Seed,2,Capnamic Ventures,"Capnamic Ventures, Simon Capital",2,1,"337,579"
Series A - Dexory,https://www.crunchbase.com/funding_round/botsandus-ltd-series-a--e6fcf422,Dexory,https://www.crunchbase.com/organization/botsandus-ltd,Series A,"London, England, United Kingdom, Europe",17300000,EUR,18956557,2023-06-27,Early Stage Venture,,,,Yes,Dexory captures real-time insights of warehouse operations using fully autonomous robots and Artificial Intelligence.,"Artificial Intelligence (AI), Data Visualization, Logistics, Retail Technology, Warehouse Automation, Warehousing",,https://www.dexory.com/,$1M to $10M,117994387,USD,117994387,Early Stage Venture,10,Atomico,"Atomico, Beyond Capital, Capnamic Ventures, Kindred Capital, Lakestar, Maersk Growth",6,4,"681,845"
Seed Round - Fixably,https://www.crunchbase.com/funding_round/fixably-seed--1f62ec51,Fixably,https://www.crunchbase.com/organization/fixably,Seed,"Helsinki, Southern Finland, Finland, Europe",10000000,USD,10000000,2023-06-05,Seed,,,,Yes,Fixably is a Finland-based SaaS company that helps technicians and repair shops operate better.,"Application Performance Management, Innovation Management, SaaS, Software",,https://fixably.com/,$1M to $10M,10947228,USD,10947228,Seed,3,,"468 Capital, Business Finland, Cusp Capital, Icebreaker.vc",4,1,"350,631"
Seed Round - Tenzir,https://www.crunchbase.com/funding_round/tenzir-seed--5d651b61,Tenzir,https://www.crunchbase.com/organization/tenzir,Seed,"Hamburg, Hamburg, Germany, Europe",500000,EUR,545763,2023-06-28,Seed,,,,Yes,Tenzir is the open-source platform for security teams to build powerful security data pipelines using simple plug-and-play building blocks.,"Information Technology, Network Security",,https://tenzir.com/,,3500000,EUR,3959773,Seed,3,,"eCAPITAL ENTREPRENEURIAL PARTNERS, Giesecke+Devrient Ventures",2,,"534,000"
Venture Round - nyris,https://www.crunchbase.com/funding_round/nyris-series-unknown--731fe6c0,nyris,https://www.crunchbase.com/organization/nyris,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,EUR,10904448,2023-03-30,,,,,Yes,nyris visual search enables companies from all industries to realise financial value while improving how people find and get things done,"Image Recognition, Software",,https://nyris.io/,$1M to $10M,12168688,EUR,13505810,,5,"European Innovation Council, TRUMPF Venture","eCAPITAL ENTREPRENEURIAL PARTNERS, European Innovation Council, Flixfounders, IKEA, Mücke Roth & Company, TRUMPF Venture",6,2,"439,847"
Series B - 1Komma5°,https://www.crunchbase.com/funding_round/1komma5-series-b--918e3748,1Komma5°,https://www.crunchbase.com/organization/1komma5,Series B,"Hamburg, Hamburg, Germany, Europe",250000000,EUR,272910867,2023-06-23,Early Stage Venture,,,,Yes,1Komma5° is an electricity company offering free electricity to all electric vehicle owners financed through trading using GHG quotas.,"Manufacturing, Renewable Energy, Semiconductor",,https://www.1komma5grad.com,$500M to $1B,652500000,EUR,704057762,,8,G2 Venture Partners,"b2venture, Blue Elephant Capital, eCAPITAL ENTREPRENEURIAL PARTNERS, Eurazeo, G2 Venture Partners, Haniel, Jan Klatten, Norrsken VC, Porsche Ventures",9,,"552,345"
Seed Round - Mainteny,https://www.crunchbase.com/funding_round/mainteny-seed--e3ee7bf5,Mainteny,https://www.crunchbase.com/organization/mainteny,Seed,"Berlin, Berlin, Germany, Europe",2700000,EUR,2894021,2023-03-20,Seed,,,,Yes,Mainteny helps facility management companies increase profit and service quality by providing digital tools for their everyday work.,"Facility Management, Software",,https://mainteny.com,$1M to $10M,3034021,USD,3034021,Seed,2,Cusp Capital,"Antler, Cusp Capital, Smart Infrastructure Ventures ('SIVentures'), Tiny VC",4,,"260,381"
Seed Round - cleverly.de,https://www.crunchbase.com/funding_round/cleverly-de-seed--dc05a769,cleverly.de,https://www.crunchbase.com/organization/cleverly-de,Seed,"Berlin, Berlin, Germany, Europe",4600000,EUR,4937159,2023-09-13,Seed,,,,Yes,"cleverly is a B2B2C kids online coaching platform, empowering family's wellbeing by matching kids & teens with their perfect companion.","B2B, B2C, E-Learning, EdTech, Mental Health, SaaS",,https://cleverly.de/,,8600000,EUR,9073346,Seed,4,,"Capnamic Ventures, Dr. Florian Langenscheidt, Emma Ventures, Flixfounders, Rubio Impact Ventures, Verena Pausder",6,1,"460,548"
Venture Round - Taclia,https://www.crunchbase.com/funding_round/taclia-series-unknown--25510d49,Taclia,https://www.crunchbase.com/organization/taclia,Venture - Series Unknown,"Barcelona, Catalonia, Spain, Europe",6000000,EUR,6586899,2023-04-25,,,,,Yes,Taclia is the software platform that empowers companies to manage their businesses.,"B2B, Software",,https://taclia.com,,7900000,EUR,8768297,,5,Cusp Capital,"Cusp Capital, Stage 2 Capital",2,1,"274,038"
Series A - ACCURE Battery Intelligence,https://www.crunchbase.com/funding_round/accure-battery-intelligence-series-a--87e594b9,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",7200000,EUR,7809483,2023-08-22,Early Stage Venture,,,,Yes,ACCURE is an AI-powered battery analytics company.,"Analytics, Artificial Intelligence (AI), Battery, Energy, Energy Storage, Machine Learning, Predictive Analytics, Renewable Energy, Software",,https://accure.net,$500M to $1B,34494830,USD,34494830,Early Stage Venture,4,"Blue Bear Capital, HSBC Asset Management","Blue Bear Capital, Capnamic Ventures, HSBC Asset Management, Riverstone Holdings",4,2,"309,171"
Seed Round - Sunhat,https://www.crunchbase.com/funding_round/sunhat-seed--a6df6df3,Sunhat,https://www.crunchbase.com/organization/sunhat,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2162162,2023-05-22,Seed,,,,Yes,Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,"Business Information Systems, Consumer Software, Software",,https://www.getsunhat.com,,5000000,EUR,5414311,Seed,2,"Capnamic Ventures, xdeck","Capnamic Ventures, Unifier Ventures, WEPA Ventures, xdeck",4,2,"495,886"
